clip_filename,relative_path,label,duration_sec,device,split
siren_tornado01_clip050.wav,siren\siren_tornado01_clip050.wav,siren,2.0,Zoom H4essential,train
bs_ozyegin15_clip012.wav,bird_sounds\bs_ozyegin15_clip012.wav,bird_sounds,,Zoom H4essential,train
bs_ozyegin7_clip001.wav,bird_sounds\bs_ozyegin7_clip001.wav,bird_sounds,,Zoom H4essential,train
pt_shuttle01_clip027.WAV,public_transport\pt_shuttle01_clip027.WAV,public_transport,,Zoom H4essential,train
tr_tophanelioğlu04_clip006.wav,traffic\tr_tophanelioğlu04_clip006.wav,traffic,,Zoom H4essential,train
bs_ozyegin15_clip029.wav,bird_sounds\bs_ozyegin15_clip029.wav,bird_sounds,,Zoom H4essential,train
pt_plane02_clip008.wav,public_transport\pt_plane02_clip008.wav,public_transport,2.0,Zoom H4essential,train
cc_vs03_clip030.wav,crowd_chatter\cc_vs03_clip030.wav,crowd_chatter,,Zoom H4essential,train
cc_vs03_clip044.wav,crowd_chatter\cc_vs03_clip044.wav,crowd_chatter,,Zoom H4essential,train
wtr_koru32_clip003.wav,wind_trees\wtr_koru32_clip003.wav,wind_trees,,Zoom H4essential,train
const_bozcaada02_clip020.wav,construction\const_bozcaada02_clip020.wav,construction,2.0,Zoom H4essential,train
ft_koru13_clip008.wav,footsteps\ft_koru13_clip008.wav,footsteps,,Zoom H4essential,train
cc_vs01_clip005.wav,crowd_chatter\cc_vs01_clip005.wav,crowd_chatter,,Zoom H4essential,train
cc_mar02_clip008.wav,crowd_chatter\cc_mar02_clip008.wav,crowd_chatter,,Zoom H4essential,train
siren_anma01_clip023.wav,siren\siren_anma01_clip023.wav,siren,2.0,Zoom H4essential,train
pt_bus01_clip018.WAV,public_transport\pt_bus01_clip018.WAV,public_transport,,Zoom H4essential,train
pt_shuttle01_clip047.WAV,public_transport\pt_shuttle01_clip047.WAV,public_transport,,Zoom H4essential,train
const_üsküdar01_clip021.wav,construction\const_üsküdar01_clip021.wav,construction,2.0,Zoom H4essential,train
bs_ozyegin15_clip013.wav,bird_sounds\bs_ozyegin15_clip013.wav,bird_sounds,,Zoom H4essential,train
tr_aurangabad01_clip039.wav,traffic\tr_aurangabad01_clip039.wav,traffic,2.0,Zoom H4essential,train
tr_tophanelioğlu09_clip007.wav,traffic\tr_tophanelioğlu09_clip007.wav,traffic,,Zoom H4essential,train
const_bozcaada02_clip032.wav,construction\const_bozcaada02_clip032.wav,construction,2.0,Zoom H4essential,train
tr_tophanelioğlu04_clip005.wav,traffic\tr_tophanelioğlu04_clip005.wav,traffic,,Zoom H4essential,train
bs_ozyegin6_clip007.wav,bird_sounds\bs_ozyegin6_clip007.wav,bird_sounds,,Zoom H4essential,train
siren_police01_clip002.wav,siren\siren_police01_clip002.wav,siren,2.0,Zoom H4essential,train
const_bozcaada01_clip014.wav,construction\const_bozcaada01_clip014.wav,construction,2.0,Zoom H4essential,train
tr_tophanelioğlu09_clip011.wav,traffic\tr_tophanelioğlu09_clip011.wav,traffic,,Zoom H4essential,train
siren_tornado01_clip041.wav,siren\siren_tornado01_clip041.wav,siren,2.0,Zoom H4essential,train
cc_vs04_clip023.wav,crowd_chatter\cc_vs04_clip023.wav,crowd_chatter,,Zoom H4essential,train
ft_koru24_clip001.wav,footsteps\ft_koru24_clip001.wav,footsteps,,Zoom H4essential,train
pt_shuttle01_clip030.WAV,public_transport\pt_shuttle01_clip030.WAV,public_transport,,Zoom H4essential,train
wtr_forest01_clip007.wav,wind_trees\wtr_forest01_clip007.wav,wind_trees,2.0,Zoom H4essential,train
bs_ozyegin10_clip002.wav,bird_sounds\bs_ozyegin10_clip002.wav,bird_sounds,,Zoom H4essential,train
const_üsküdar01_clip003.wav,construction\const_üsküdar01_clip003.wav,construction,2.0,Zoom H4essential,train
tr_tophanelioğlu08_clip003.wav,traffic\tr_tophanelioğlu08_clip003.wav,traffic,,Zoom H4essential,train
cc_vs03_clip052.wav,crowd_chatter\cc_vs03_clip052.wav,crowd_chatter,,Zoom H4essential,train
cc_vs04_clip042.wav,crowd_chatter\cc_vs04_clip042.wav,crowd_chatter,,Zoom H4essential,train
pt_plane01_clip021.wav,public_transport\pt_plane01_clip021.wav,public_transport,2.0,Zoom H4essential,train
ft_site01_clip001.wav,footsteps\ft_site01_clip001.wav,footsteps,,Zoom H4essential,train
bs_ozyegin16_clip026.wav,bird_sounds\bs_ozyegin16_clip026.wav,bird_sounds,,Zoom H4essential,train
pt_shuttle01_clip042.WAV,public_transport\pt_shuttle01_clip042.WAV,public_transport,,Zoom H4essential,train
tr_tophanelioğlu05_clip010.wav,traffic\tr_tophanelioğlu05_clip010.wav,traffic,,Zoom H4essential,train
ft_home01_clip005.wav,footsteps\ft_home01_clip005.wav,footsteps,2.0,Zoom H4essential,train
tr_tophanelioğlu09_clip006.wav,traffic\tr_tophanelioğlu09_clip006.wav,traffic,,Zoom H4essential,train
pt_shuttle01_clip002.WAV,public_transport\pt_shuttle01_clip002.WAV,public_transport,,Zoom H4essential,train
tr_aurangabad01_clip055.wav,traffic\tr_aurangabad01_clip055.wav,traffic,2.0,Zoom H4essential,train
pt_plane01_clip022.wav,public_transport\pt_plane01_clip022.wav,public_transport,2.0,Zoom H4essential,train
bs_ozyegin5_clip009.wav,bird_sounds\bs_ozyegin5_clip009.wav,bird_sounds,,Zoom H4essential,train
tr_aurangabad01_clip006.wav,traffic\tr_aurangabad01_clip006.wav,traffic,2.0,Zoom H4essential,train
cc_vs02_clip002.wav,crowd_chatter\cc_vs02_clip002.wav,crowd_chatter,,Zoom H4essential,train
siren_tornado01_clip008.wav,siren\siren_tornado01_clip008.wav,siren,2.0,Zoom H4essential,train
ft_home02_clip006.wav,footsteps\ft_home02_clip006.wav,footsteps,2.0,Zoom H4essential,train
siren_tornado01_clip039.wav,siren\siren_tornado01_clip039.wav,siren,2.0,Zoom H4essential,train
const_bozcaada01_clip022.wav,construction\const_bozcaada01_clip022.wav,construction,2.0,Zoom H4essential,train
bs_ozyegin15_clip021.wav,bird_sounds\bs_ozyegin15_clip021.wav,bird_sounds,,Zoom H4essential,train
const_bozcaada03_clip001.wav,construction\const_bozcaada03_clip001.wav,construction,2.0,Zoom H4essential,train
tr_tophanelioğlu01_clip018.wav,traffic\tr_tophanelioğlu01_clip018.wav,traffic,,Zoom H4essential,train
wtr_forest01_clip004.wav,wind_trees\wtr_forest01_clip004.wav,wind_trees,2.0,Zoom H4essential,train
cc_mar02_clip004.wav,crowd_chatter\cc_mar02_clip004.wav,crowd_chatter,,Zoom H4essential,train
bs_ozyegin12_clip010.wav,bird_sounds\bs_ozyegin12_clip010.wav,bird_sounds,,Zoom H4essential,train
wtr_koru29_clip001.wav,wind_trees\wtr_koru29_clip001.wav,wind_trees,,Zoom H4essential,train
tr_aurangabad01_clip030.wav,traffic\tr_aurangabad01_clip030.wav,traffic,2.0,Zoom H4essential,train
pt_bus01_clip015.WAV,public_transport\pt_bus01_clip015.WAV,public_transport,,Zoom H4essential,train
const_üsküdar01_clip042.wav,construction\const_üsküdar01_clip042.wav,construction,2.0,Zoom H4essential,train
const_bozcaada03_clip008.wav,construction\const_bozcaada03_clip008.wav,construction,2.0,Zoom H4essential,train
pt_shuttle01_clip007.WAV,public_transport\pt_shuttle01_clip007.WAV,public_transport,,Zoom H4essential,train
pt_shuttle01_clip021.WAV,public_transport\pt_shuttle01_clip021.WAV,public_transport,,Zoom H4essential,train
pt_mar01_clip003.wav,public_transport\pt_mar01_clip003.wav,public_transport,,Zoom H4essential,train
wtr_koru03_clip005.wav,wind_trees\wtr_koru03_clip005.wav,wind_trees,,Zoom H4essential,train
bs_ozyegin15_clip004.wav,bird_sounds\bs_ozyegin15_clip004.wav,bird_sounds,,Zoom H4essential,train
cc_vs04_clip018.wav,crowd_chatter\cc_vs04_clip018.wav,crowd_chatter,,Zoom H4essential,train
bs_ozyegin5_clip004.wav,bird_sounds\bs_ozyegin5_clip004.wav,bird_sounds,,Zoom H4essential,train
bs_ozyegin4_clip003.wav,bird_sounds\bs_ozyegin4_clip003.wav,bird_sounds,,Zoom H4essential,train
bs_ozyegin16_clip002.wav,bird_sounds\bs_ozyegin16_clip002.wav,bird_sounds,,Zoom H4essential,train
wtr_koru30_clip005.wav,wind_trees\wtr_koru30_clip005.wav,wind_trees,,Zoom H4essential,train
ft_koru09_clip002.wav,footsteps\ft_koru09_clip002.wav,footsteps,,Zoom H4essential,train
cc_vs03_clip050.wav,crowd_chatter\cc_vs03_clip050.wav,crowd_chatter,,Zoom H4essential,train
siren_anma01_clip017.wav,siren\siren_anma01_clip017.wav,siren,2.0,Zoom H4essential,train
siren_ambulance03_clip020.wav,siren\siren_ambulance03_clip020.wav,siren,2.0,Zoom H4essential,train
bs_ozyegin_clip010.wav,bird_sounds\bs_ozyegin_clip010.wav,bird_sounds,,Zoom H4essential,train
siren_ambulance03_clip009.wav,siren\siren_ambulance03_clip009.wav,siren,2.0,Zoom H4essential,train
cc_vs03_clip040.wav,crowd_chatter\cc_vs03_clip040.wav,crowd_chatter,,Zoom H4essential,train
cc_vs04_clip035.wav,crowd_chatter\cc_vs04_clip035.wav,crowd_chatter,,Zoom H4essential,train
wtr_koru33_clip004.wav,wind_trees\wtr_koru33_clip004.wav,wind_trees,,Zoom H4essential,train
bs_ozyegin17_clip001.wav,bird_sounds\bs_ozyegin17_clip001.wav,bird_sounds,,Zoom H4essential,train
cc_vs03_clip005.wav,crowd_chatter\cc_vs03_clip005.wav,crowd_chatter,,Zoom H4essential,train
wtr_koru20_clip003.wav,wind_trees\wtr_koru20_clip003.wav,wind_trees,,Zoom H4essential,train
pt_plane01_clip017.wav,public_transport\pt_plane01_clip017.wav,public_transport,2.0,Zoom H4essential,train
tr_aurangabad01_clip035.wav,traffic\tr_aurangabad01_clip035.wav,traffic,2.0,Zoom H4essential,val
wtr_koru26_clip001.wav,wind_trees\wtr_koru26_clip001.wav,wind_trees,,Zoom H4essential,val
cc_vs05_clip003.wav,crowd_chatter\cc_vs05_clip003.wav,crowd_chatter,,Zoom H4essential,val
const_bozcaada01_clip039.wav,construction\const_bozcaada01_clip039.wav,construction,2.0,Zoom H4essential,val
cc_vs03_clip015.wav,crowd_chatter\cc_vs03_clip015.wav,crowd_chatter,,Zoom H4essential,val
const_bozcaada01_clip012.wav,construction\const_bozcaada01_clip012.wav,construction,2.0,Zoom H4essential,val
const_bozcaada02_clip016.wav,construction\const_bozcaada02_clip016.wav,construction,2.0,Zoom H4essential,val
ft_koru11_clip001.wav,footsteps\ft_koru11_clip001.wav,footsteps,,Zoom H4essential,val
bs_ozyegin12_clip006.wav,bird_sounds\bs_ozyegin12_clip006.wav,bird_sounds,,Zoom H4essential,val
wtr_koru07_clip001.wav,wind_trees\wtr_koru07_clip001.wav,wind_trees,,Zoom H4essential,val
siren_tornado01_clip004.wav,siren\siren_tornado01_clip004.wav,siren,2.0,Zoom H4essential,val
ft_koru23_clip025.wav,footsteps\ft_koru23_clip025.wav,footsteps,,Zoom H4essential,val
ft_koru23_clip019.wav,footsteps\ft_koru23_clip019.wav,footsteps,,Zoom H4essential,val
bs_ozyegin5_clip006.wav,bird_sounds\bs_ozyegin5_clip006.wav,bird_sounds,,Zoom H4essential,val
wtr_koru29_clip004.wav,wind_trees\wtr_koru29_clip004.wav,wind_trees,,Zoom H4essential,val
tr_tophanelioglu01_clip001.wav,traffic\tr_tophanelioglu01_clip001.wav,traffic,,Zoom H4essential,val
siren_ambulance03_clip025.wav,siren\siren_ambulance03_clip025.wav,siren,2.0,Zoom H4essential,val
bs_ozyegin15_clip005.wav,bird_sounds\bs_ozyegin15_clip005.wav,bird_sounds,,Zoom H4essential,val
ft_home01_clip001.wav,footsteps\ft_home01_clip001.wav,footsteps,2.0,Zoom H4essential,val
bs_ozyegin15_clip010.wav,bird_sounds\bs_ozyegin15_clip010.wav,bird_sounds,,Zoom H4essential,val
bs_vs01_clip001.wav,bird_sounds\bs_vs01_clip001.wav,bird_sounds,,Zoom H4essential,val
wtr_vs09_clip002.wav,wind_trees\wtr_vs09_clip002.wav,wind_trees,,Zoom H4essential,val
bs_ozyegin13_clip003.wav,bird_sounds\bs_ozyegin13_clip003.wav,bird_sounds,,Zoom H4essential,val
siren_anma01_clip020.wav,siren\siren_anma01_clip020.wav,siren,2.0,Zoom H4essential,val
cc_vs04_clip044.wav,crowd_chatter\cc_vs04_clip044.wav,crowd_chatter,,Zoom H4essential,val
wtr_vs06_clip002.wav,wind_trees\wtr_vs06_clip002.wav,wind_trees,,Zoom H4essential,val
siren_tornado01_clip018.wav,siren\siren_tornado01_clip018.wav,siren,2.0,Zoom H4essential,val
const_bozcaada01_clip024.wav,construction\const_bozcaada01_clip024.wav,construction,2.0,Zoom H4essential,val
ft_koru23_clip009.wav,footsteps\ft_koru23_clip009.wav,footsteps,,Zoom H4essential,val
const_bozcaada03_clip014.wav,construction\const_bozcaada03_clip014.wav,construction,2.0,Zoom H4essential,val
tr_tophanelioğlu04_clip003.wav,traffic\tr_tophanelioğlu04_clip003.wav,traffic,,Zoom H4essential,val
pt_mar03_clip002.wav,public_transport\pt_mar03_clip002.wav,public_transport,,Zoom H4essential,val
siren_ambulance02_clip002.wav,siren\siren_ambulance02_clip002.wav,siren,2.0,Zoom H4essential,val
ft_koru13_clip001.wav,footsteps\ft_koru13_clip001.wav,footsteps,,Zoom H4essential,val
ft_koru27_clip015.wav,footsteps\ft_koru27_clip015.wav,footsteps,,Zoom H4essential,val
siren_police01_clip003.wav,siren\siren_police01_clip003.wav,siren,2.0,Zoom H4essential,val
const_bozcaada03_clip010.wav,construction\const_bozcaada03_clip010.wav,construction,2.0,Zoom H4essential,val
const_bozcaada02_clip029.wav,construction\const_bozcaada02_clip029.wav,construction,2.0,Zoom H4essential,val
tr_aurangabad01_clip010.wav,traffic\tr_aurangabad01_clip010.wav,traffic,2.0,Zoom H4essential,val
ft_koru27_clip011.wav,footsteps\ft_koru27_clip011.wav,footsteps,,Zoom H4essential,val
cc_vs04_clip003.wav,crowd_chatter\cc_vs04_clip003.wav,crowd_chatter,,Zoom H4essential,val
siren_ambulance01_clip001.wav,siren\siren_ambulance01_clip001.wav,siren,2.0,Zoom H4essential,val
cc_vs03_clip002.wav,crowd_chatter\cc_vs03_clip002.wav,crowd_chatter,,Zoom H4essential,val
tr_tophanelioğlu02_clip005.wav,traffic\tr_tophanelioğlu02_clip005.wav,traffic,,Zoom H4essential,val
bs_ozyegin5_clip007.wav,bird_sounds\bs_ozyegin5_clip007.wav,bird_sounds,,Zoom H4essential,val
tr_tophanelioğlu03_clip006.wav,traffic\tr_tophanelioğlu03_clip006.wav,traffic,,Zoom H4essential,val
const_bozcaada02_clip022.wav,construction\const_bozcaada02_clip022.wav,construction,2.0,Zoom H4essential,val
wtr_tophanelioglu04_clip002.wav,wind_trees\wtr_tophanelioglu04_clip002.wav,wind_trees,,Zoom H4essential,val
tr_aurangabad01_clip038.wav,traffic\tr_aurangabad01_clip038.wav,traffic,2.0,Zoom H4essential,val
ft_koru27_clip010.wav,footsteps\ft_koru27_clip010.wav,footsteps,,Zoom H4essential,val
const_bozcaada03_clip004.wav,construction\const_bozcaada03_clip004.wav,construction,2.0,Zoom H4essential,val
wtr_koru17_clip001.wav,wind_trees\wtr_koru17_clip001.wav,wind_trees,,Zoom H4essential,val
siren_police02_clip015.wav,siren\siren_police02_clip015.wav,siren,2.0,Zoom H4essential,val
siren_tornado01_clip005.wav,siren\siren_tornado01_clip005.wav,siren,2.0,Zoom H4essential,val
wtr_tophanelioglu05_clip002.wav,wind_trees\wtr_tophanelioglu05_clip002.wav,wind_trees,,Zoom H4essential,val
bs_ozyegin_clip004.wav,bird_sounds\bs_ozyegin_clip004.wav,bird_sounds,,Zoom H4essential,val
tr_tophanelioğlu05_clip006.wav,traffic\tr_tophanelioğlu05_clip006.wav,traffic,,Zoom H4essential,val
const_bozcaada02_clip028.wav,construction\const_bozcaada02_clip028.wav,construction,2.0,Zoom H4essential,val
tr_tophanelioğlu01_clip004.wav,traffic\tr_tophanelioğlu01_clip004.wav,traffic,,Zoom H4essential,val
bs_ozyegin5_clip005.wav,bird_sounds\bs_ozyegin5_clip005.wav,bird_sounds,,Zoom H4essential,val
wtr_koru16_clip001.wav,wind_trees\wtr_koru16_clip001.wav,wind_trees,,Zoom H4essential,val
pt_mar05_clip001.wav,public_transport\pt_mar05_clip001.wav,public_transport,2.021,Zoom H4essential,val
bs_ozyegin9_clip001.wav,bird_sounds\bs_ozyegin9_clip001.wav,bird_sounds,,Zoom H4essential,val
ft_home01_clip004.wav,footsteps\ft_home01_clip004.wav,footsteps,2.0,Zoom H4essential,val
bs_ozyegin_clip006.wav,bird_sounds\bs_ozyegin_clip006.wav,bird_sounds,,Zoom H4essential,val
pt_mar05_clip003.wav,public_transport\pt_mar05_clip003.wav,public_transport,,Zoom H4essential,val
siren_ambulance02_clip011.wav,siren\siren_ambulance02_clip011.wav,siren,2.0,Zoom H4essential,val
siren_tornado01_clip015.wav,siren\siren_tornado01_clip015.wav,siren,2.0,Zoom H4essential,val
ft_koru02_clip001.wav,footsteps\ft_koru02_clip001.wav,footsteps,,Zoom H4essential,val
siren_tornado01_clip036.wav,siren\siren_tornado01_clip036.wav,siren,2.0,Zoom H4essential,val
wtr_koru03_clip001.wav,wind_trees\wtr_koru03_clip001.wav,wind_trees,,Zoom H4essential,val
ft_koru23_clip024.wav,footsteps\ft_koru23_clip024.wav,footsteps,,Zoom H4essential,val
bs_ozyegin_clip002.wav,bird_sounds\bs_ozyegin_clip002.wav,bird_sounds,,Zoom H4essential,val
pt_shuttle01_clip032.WAV,public_transport\pt_shuttle01_clip032.WAV,public_transport,,Zoom H4essential,val
const_üsküdar01_clip048.wav,construction\const_üsküdar01_clip048.wav,construction,2.0,Zoom H4essential,val
wtr_iphone01_clip006.wav,wind_trees\wtr_iphone01_clip006.wav,wind_trees,2.0,Zoom H4essential,val
pt_plane01_clip015.wav,public_transport\pt_plane01_clip015.wav,public_transport,2.0,Zoom H4essential,val
pt_bus01_clip017.WAV,public_transport\pt_bus01_clip017.WAV,public_transport,,Zoom H4essential,val
ft_koru11_clip002.wav,footsteps\ft_koru11_clip002.wav,footsteps,,Zoom H4essential,val
ft_koru22_clip008.wav,footsteps\ft_koru22_clip008.wav,footsteps,,Zoom H4essential,val
pt_bus01_clip016.WAV,public_transport\pt_bus01_clip016.WAV,public_transport,,Zoom H4essential,val
siren_tornado01_clip026.wav,siren\siren_tornado01_clip026.wav,siren,2.0,Zoom H4essential,val
pt_shuttle01_clip046.WAV,public_transport\pt_shuttle01_clip046.WAV,public_transport,,Zoom H4essential,val
ft_koru06_clip002.wav,footsteps\ft_koru06_clip002.wav,footsteps,,Zoom H4essential,val
const_üsküdar01_clip044.wav,construction\const_üsküdar01_clip044.wav,construction,2.0,Zoom H4essential,val
wtr_koru29_clip008.wav,wind_trees\wtr_koru29_clip008.wav,wind_trees,,Zoom H4essential,val
tr_tophanelioğlu06_clip002.wav,traffic\tr_tophanelioğlu06_clip002.wav,traffic,,Zoom H4essential,val
tr_aurangabad01_clip017.wav,traffic\tr_aurangabad01_clip017.wav,traffic,2.0,Zoom H4essential,val
siren_ambulance01_clip006.wav,siren\siren_ambulance01_clip006.wav,siren,1.505,Zoom H4essential,val
wtr_koru33_clip003.wav,wind_trees\wtr_koru33_clip003.wav,wind_trees,,Zoom H4essential,val
ft_koru23_clip013.wav,footsteps\ft_koru23_clip013.wav,footsteps,,Zoom H4essential,val
cc_vs04_clip019.wav,crowd_chatter\cc_vs04_clip019.wav,crowd_chatter,,Zoom H4essential,val
ft_home02_clip003.wav,footsteps\ft_home02_clip003.wav,footsteps,2.0,Zoom H4essential,val
bs_ozyegin15_clip028.wav,bird_sounds\bs_ozyegin15_clip028.wav,bird_sounds,,Zoom H4essential,val
cc_vs03_clip016.wav,crowd_chatter\cc_vs03_clip016.wav,crowd_chatter,,Zoom H4essential,val
siren_tornado01_clip022.wav,siren\siren_tornado01_clip022.wav,siren,2.0,Zoom H4essential,val
cc_vs04_clip008.wav,crowd_chatter\cc_vs04_clip008.wav,crowd_chatter,,Zoom H4essential,val
cc_vs04_clip027.wav,crowd_chatter\cc_vs04_clip027.wav,crowd_chatter,,Zoom H4essential,val
siren_ambulance02_clip013.wav,siren\siren_ambulance02_clip013.wav,siren,2.0,Zoom H4essential,val
pt_plane02_clip010.wav,public_transport\pt_plane02_clip010.wav,public_transport,2.0,Zoom H4essential,val
ft_site03_clip001.wav,footsteps\ft_site03_clip001.wav,footsteps,,Zoom H4essential,val
const_üsküdar01_clip052.wav,construction\const_üsküdar01_clip052.wav,construction,2.0,Zoom H4essential,val
pt_shuttle01_clip041.WAV,public_transport\pt_shuttle01_clip041.WAV,public_transport,,Zoom H4essential,val
const_bozcaada01_clip017.wav,construction\const_bozcaada01_clip017.wav,construction,2.0,Zoom H4essential,val
pt_mar06_clip001.wav,public_transport\pt_mar06_clip001.wav,public_transport,,Zoom H4essential,val
siren_ambulance02_clip006.wav,siren\siren_ambulance02_clip006.wav,siren,2.0,Zoom H4essential,val
bs_ozyegin2_clip005.wav,bird_sounds\bs_ozyegin2_clip005.wav,bird_sounds,,Zoom H4essential,val
bs_ozyegin7_clip002.wav,bird_sounds\bs_ozyegin7_clip002.wav,bird_sounds,,Zoom H4essential,val
bs_ozyegin7_clip004.wav,bird_sounds\bs_ozyegin7_clip004.wav,bird_sounds,,Zoom H4essential,val
bs_ozyegin15_clip008.wav,bird_sounds\bs_ozyegin15_clip008.wav,bird_sounds,,Zoom H4essential,val
cc_vs01_clip002.wav,crowd_chatter\cc_vs01_clip002.wav,crowd_chatter,,Zoom H4essential,val
siren_tornado01_clip030.wav,siren\siren_tornado01_clip030.wav,siren,2.0,Zoom H4essential,val
wtr_forest01_clip023.wav,wind_trees\wtr_forest01_clip023.wav,wind_trees,2.0,Zoom H4essential,val
ft_home01_clip002.wav,footsteps\ft_home01_clip002.wav,footsteps,2.0,Zoom H4essential,val
siren_anma01_clip004.wav,siren\siren_anma01_clip004.wav,siren,2.0,Zoom H4essential,val
tr_tophanelioğlu02_clip001.wav,traffic\tr_tophanelioğlu02_clip001.wav,traffic,,Zoom H4essential,val
tr_aurangabad01_clip063.wav,traffic\tr_aurangabad01_clip063.wav,traffic,2.0,Zoom H4essential,val
siren_police01_clip001.wav,siren\siren_police01_clip001.wav,siren,2.0,Zoom H4essential,val
wtr_forest01_clip009.wav,wind_trees\wtr_forest01_clip009.wav,wind_trees,2.0,Zoom H4essential,val
bs_ozyegin13_clip004.wav,bird_sounds\bs_ozyegin13_clip004.wav,bird_sounds,,Zoom H4essential,val
bs_ozyegin17_clip005.wav,bird_sounds\bs_ozyegin17_clip005.wav,bird_sounds,,Zoom H4essential,val
const_bozcaada02_clip014.wav,construction\const_bozcaada02_clip014.wav,construction,2.0,Zoom H4essential,val
pt_bus01_clip014.WAV,public_transport\pt_bus01_clip014.WAV,public_transport,,Zoom H4essential,val
pt_plane01_clip019.wav,public_transport\pt_plane01_clip019.wav,public_transport,2.0,Zoom H4essential,val
wtr_koru20_clip008.wav,wind_trees\wtr_koru20_clip008.wav,wind_trees,,Zoom H4essential,val
bs_ozyegin11_clip004.wav,bird_sounds\bs_ozyegin11_clip004.wav,bird_sounds,,Zoom H4essential,val
cc_vs04_clip030.wav,crowd_chatter\cc_vs04_clip030.wav,crowd_chatter,,Zoom H4essential,val
const_bozcaada02_clip012.wav,construction\const_bozcaada02_clip012.wav,construction,2.0,Zoom H4essential,val
cc_vs01_clip001.wav,crowd_chatter\cc_vs01_clip001.wav,crowd_chatter,,Zoom H4essential,val
wtr_forest01_clip029.wav,wind_trees\wtr_forest01_clip029.wav,wind_trees,2.0,Zoom H4essential,val
const_üsküdar01_clip028.wav,construction\const_üsküdar01_clip028.wav,construction,2.0,Zoom H4essential,val
ft_koru12_clip001.wav,footsteps\ft_koru12_clip001.wav,footsteps,,Zoom H4essential,val
pt_bus01_clip020.WAV,public_transport\pt_bus01_clip020.WAV,public_transport,,Zoom H4essential,val
pt_plane01_clip003.wav,public_transport\pt_plane01_clip003.wav,public_transport,2.0,Zoom H4essential,val
bs_ozyegin_clip009.wav,bird_sounds\bs_ozyegin_clip009.wav,bird_sounds,,Zoom H4essential,val
pt_bus01_clip012.WAV,public_transport\pt_bus01_clip012.WAV,public_transport,,Zoom H4essential,val
bs_ozyegin10_clip001.wav,bird_sounds\bs_ozyegin10_clip001.wav,bird_sounds,,Zoom H4essential,val
pt_shuttle01_clip016.WAV,public_transport\pt_shuttle01_clip016.WAV,public_transport,,Zoom H4essential,val
wtr_iphone01_clip005.wav,wind_trees\wtr_iphone01_clip005.wav,wind_trees,2.0,Zoom H4essential,val
cc_vs04_clip043.wav,crowd_chatter\cc_vs04_clip043.wav,crowd_chatter,,Zoom H4essential,val
wtr_koru01_clip001.wav,wind_trees\wtr_koru01_clip001.wav,wind_trees,,Zoom H4essential,val
pt_bus01_clip001.WAV,public_transport\pt_bus01_clip001.WAV,public_transport,,Zoom H4essential,val
cc_mar04_clip005.wav,crowd_chatter\cc_mar04_clip005.wav,crowd_chatter,,Zoom H4essential,val
bs_ozyegin14_clip011.wav,bird_sounds\bs_ozyegin14_clip011.wav,bird_sounds,2.031,Zoom H4essential,val
cc_vs03_clip008.wav,crowd_chatter\cc_vs03_clip008.wav,crowd_chatter,,Zoom H4essential,val
const_bozcaada01_clip038.wav,construction\const_bozcaada01_clip038.wav,construction,2.0,Zoom H4essential,val
tr_tophanelioğlu09_clip001.wav,traffic\tr_tophanelioğlu09_clip001.wav,traffic,,Zoom H4essential,val
tr_tophanelioğlu01_clip015.wav,traffic\tr_tophanelioğlu01_clip015.wav,traffic,,Zoom H4essential,val
cc_vs03_clip036.wav,crowd_chatter\cc_vs03_clip036.wav,crowd_chatter,,Zoom H4essential,val
tr_tophanelioğlu08_clip002.wav,traffic\tr_tophanelioğlu08_clip002.wav,traffic,,Zoom H4essential,val
siren_police01_clip007.wav,siren\siren_police01_clip007.wav,siren,2.0,Zoom H4essential,val
cc_vs04_clip029.wav,crowd_chatter\cc_vs04_clip029.wav,crowd_chatter,,Zoom H4essential,val
wtr_iphone01_clip008.wav,wind_trees\wtr_iphone01_clip008.wav,wind_trees,2.0,Zoom H4essential,val
cc_mar01_clip002.wav,crowd_chatter\cc_mar01_clip002.wav,crowd_chatter,,Zoom H4essential,val
ft_koru33_clip010.wav,footsteps\ft_koru33_clip010.wav,footsteps,,Zoom H4essential,val
const_üsküdar01_clip050.wav,construction\const_üsküdar01_clip050.wav,construction,2.0,Zoom H4essential,val
cc_vs03_clip006.wav,crowd_chatter\cc_vs03_clip006.wav,crowd_chatter,,Zoom H4essential,val
pt_shuttle01_clip039.WAV,public_transport\pt_shuttle01_clip039.WAV,public_transport,,Zoom H4essential,val
ft_koru23_clip010.wav,footsteps\ft_koru23_clip010.wav,footsteps,,Zoom H4essential,val
tr_tophanelioğlu01_clip009.wav,traffic\tr_tophanelioğlu01_clip009.wav,traffic,,Zoom H4essential,val
pt_bus01_clip024.WAV,public_transport\pt_bus01_clip024.WAV,public_transport,,Zoom H4essential,val
tr_aurangabad01_clip064.wav,traffic\tr_aurangabad01_clip064.wav,traffic,2.0,Zoom H4essential,val
tr_aurangabad01_clip019.wav,traffic\tr_aurangabad01_clip019.wav,traffic,2.0,Zoom H4essential,val
bs_ozyegin4_clip001.wav,bird_sounds\bs_ozyegin4_clip001.wav,bird_sounds,,Zoom H4essential,val
cc_vs03_clip011.wav,crowd_chatter\cc_vs03_clip011.wav,crowd_chatter,,Zoom H4essential,val
bs_ozyegin15_clip001.wav,bird_sounds\bs_ozyegin15_clip001.wav,bird_sounds,,Zoom H4essential,val
